address,airdrop_dog,addr_type,funded_txo_count,receive_count
bc1p5ldd5mmm22dpr4gszg3ykmmr7g46pglcy8anl33tw2kqpl0re5gsumjzem,889806.0,p2tr,4,1
bc1p5ljhtsn507t26g0gzwsz5mnca55svr4azvzrxtmekd7txxrdc33su4yp4q,889806.0,p2tr,17,1
bc1p5m0s9t3ea7kkdusv80hj8d7jgr2wyx3yx9uvqfluwksgxlhaqjaq92rexc,889806.0,p2tr,15,1
bc1p5m5l78l2f4pjm8wuhmvq5cuzst5fw8nh7ty80x3tu56dtzdeyz9qw2uqgc,889806.0,p2tr,11,1
bc1p5m7zwxt7wuddjczydxw8cfp8ff0r63xk7f6gzac70y3n46fvnuwqdwp65s,889806.0,p2tr,11,1
bc1p5mgk2xvssl0hh5uuv3ptcgkfaxtxzpdt5pk9e0yzanuaftllxgsqpmuls9,889806.0,p2tr,26,1
bc1p5mlt7uyc84g688pqkeu2z4zk0jnrkrrzxzvwmes0t9zea5vvwxcsuj8q3d,889806.0,p2tr,20,1
bc1p5mlt86tvfpnaw29qvsqfusrj0tuvq80lwkyl3prhwcdhdhucme9s3pyw27,889806.0,p2tr,11,1
bc1p5mlth3tk608xxk0ykrupq9u89xkwpxwmhprrwtvp5fsxesg3t4qsytnsgl,889806.0,p2tr,4,1
bc1p5mn3lcp5fmhka64fwezlplnkr9pz797ytr8usfhhdwzg9asy5lmsh6q0cv,889806.0,p2tr,12,1
bc1p5mucwycurccyzu9m9spd994tgmq4tt5agtu48d6d0rjmeuj50ycsxav53r,889806.0,p2tr,5,1
bc1p5myecydws728fe53wa4trnv8u5jh3kcaxjc9jsc8m8adwnqgcazsy0r8zy,889806.0,p2tr,9,1
bc1p5myupqcna9m5hkl6hupj4t608s5sts2tzjy7mf05twlhpqq0s5mqz0ackv,889806.0,p2tr,10,1
bc1p5myz74udz9e5tjch49fv0v42xrysxjeqwqstzjars43j8fkv2e0s4fqv03,889806.0,p2tr,17,1
bc1p5n2k8d00agu6kt0tj9va0fal094uhu38vgzh3kr4lrxehdsv79zqe4va85,889806.0,p2tr,17,1
bc1p5nsya6n5yte97z5qz3cmf8r9q6u43z5l8y53j9k5xacramdualtqm3jxnw,889806.0,p2tr,9,1
bc1p5nv7638c8h8rplkedrdrvzamygut8zmt3ene0gn22e3ma9vlgw3s6fqy36,889806.0,p2tr,9,1
bc1p5p5qtm0lrpen8qct0h0776pphhln0f2rkgd6sn3zqfq7wg282n7qdfker6,889806.0,p2tr,9,1
bc1p5pa4u00uuexdpneqp5rrpn4v8ge9tme8kckytp3an8gennavtdls9u26kk,889806.0,p2tr,5,1
bc1p5pawads5p3yh9362wet07sww35tzlsqvazw26h22jscgmfpunk8qvd3657,889806.0,p2tr,4,1
bc1p5pgugs8z92lj72954l07wr4xu3kmz2pq5s49qvw0ers4xspafu6qgjk357,889806.0,p2tr,9,1
bc1p5prf6tasm0v0x0lmfqa52rhcwme2ng79caeekzy74jwznk055tks076k6y,889806.0,p2tr,20,1
bc1p5pty54nh7l0nsafznlfvgrn99njmtnrth7mypw2xzv8ahntf9krsc965lw,889806.0,p2tr,5,1
bc1p5pvqa29qcfdr0mp7p7kwn8lu79meshlzpfvqhlptfqtg50lm9jnq99c5y5,889806.0,p2tr,6,1
bc1p5q2rstas0wff9vmxclkzu383v4a9xyamsac56qkdg7mun2g40vdqkw29q3,889806.0,p2tr,4,1
bc1p5qfzjcpfz7uydel02hyykv99tfd3npm4z3ufxq5u0teajkcqvfaqzmj6p5,889806.0,p2tr,4,1
bc1p5qmg62xj8uqdu7fgm8cp7cu45maf5nkv84mmwnl259wu7mry270qkdmqsv,889806.0,p2tr,59,1
bc1p5tfgfms33nej8muqena2n52jsnw45s9vum3fdeqrl9l4vz8ptgxq2yssf7,889806.0,p2tr,8,1
bc1p5tm5kzqpflhxkkzhl7x4f0nnfygp38hxz4erdq4ffhpqgmgket9s34fgdd,889806.0,p2tr,20,1
bc1p5tnuwll6j46vgdxjxf0tcywsks8qq7pfnfz5jsmza5txcvhdyefqqq4gc0,889806.0,p2tr,7,1
bc1p5tp0vuth2zavkmjpccjcdmx5j2ejc6rld6erfkt4j8zffyrlahcq63gvzy,889806.0,p2tr,4,1
bc1p5u40h3sefutu9vg3n9850u4vhw8nywa5u5hfhjld50vygux2th9qsz3fex,889806.0,p2tr,13,1
bc1p5uacdu6mwdr746j9crx40hmwjnwk3twfwgfm73l2l9at998347psuu8f94,889806.0,p2tr,11,1
bc1p5ukg0n5qdwmlgrnnmr4expenc4uvd3e909yw0zh44jadrtv7aqesdgsv65,889806.0,p2tr,10,1
bc1p5ulesazwqh9zqv39p78jlgt4mpwkl2xxd39d98c7grt3yxcg6rws4r3fs4,889806.0,p2tr,31,1
bc1p5unqrevxqn9tsyxh5f2zl40l6dc5zkeka0cahprjedajlmuyy0hqcgecsq,889806.0,p2tr,8,1
bc1p5v3u74qs5nae0stlsmsu05uyfe47ns06zlgqdvhkn9gnw4ujh3vq6dm4v7,889806.0,p2tr,114,1
bc1p5v7a93ww62432ecndfy5ksyjhsh0qumu3ac54nkr9xfv562fv4dqaa4jpm,889806.0,p2tr,4,1
bc1p5vea5tkx0rc49uma76rvu4rrmfnptxaxpyygevfvxjdc2vs6gl0qr5egun,889806.0,p2tr,25,1
bc1p5vy0tfnyjtwsg6w7fk20p5tt8e7y5cfs4z6hf7fk7xzpyvha9a2q596xf3,889806.0,p2tr,22,1
bc1p5w6dmhyjmh0g34x0ajzmykcefvm2rh0ygrs4djfpc5vk8xaj42eqkngxwq,889806.0,p2tr,8,1
bc1p5wgc78fs93d96ysuq4kaj6n3nkp6ws4jtclry6amuupce75p5ugq09r2u6,889806.0,p2tr,6,1
bc1p5wr24lp57jln86a5r9c2w6m58pqwjzjsxjfwklh3qnpv9zphsn6qwwgk2v,889806.0,p2tr,32,1
bc1p5wzmsz739tx7cpgjrjzavxa3d0gegwce2gmpwk5quh0xfdmz7v2svyrgeg,889806.0,p2tr,1116,1
bc1p5x03d5tryrrqpgkyxp090lygmh6jlxmfttpx8fd6lplkdn7yhcks32tlzp,889806.0,p2tr,8,1
bc1p5x4mnzxwy0e0yc0n3n2dknf56mgq86d8uqxz9zwfuw7crhx8w0fq7jf2mh,889806.0,p2tr,54,1
bc1p5xpkepwna8wvvgqwvvfz9n36krd3slh38dg5pn6xh09et9ha5nuqgnue70,889806.0,p2tr,34,1
bc1p5xqaxdxdz6zvussj8zcyqk9mggw6uxm46t0l57ajsgnrat45rtfqmc4mn4,889806.0,p2tr,15,1
bc1p5y03kd8epcgdds4rk5szatakezhn0wdrr042xp3ezwvdt5ud74dqa52yrx,889806.0,p2tr,8,1
bc1p5yd2vwzs0n5e8m57pljgfp303f4ltffwrjjruqzpzt6axy2nv5zqylgamc,889806.0,p2tr,8,1
bc1p5yd5ulj3jdap922yev3cl42m5hl74hcem63tcrvl9w0sxm8tkqdsgrewza,889806.0,p2tr,8,1
bc1p5ypu2mmqcq56jngjpxdeghrqk3u7tm7nc3sc7jksewtnu5s2qevsm9vy4y,889806.0,p2tr,22,1
bc1p5z0whfrj7e9np93k6eln424aazcqe0x08jlp5e5tdv3kgkxkeqmqw38970,889806.0,p2tr,11,1
bc1p5zaeq4uc69g2wn022yh7d4tyr4mj0gwsazkyjkjktuzpuat4lwzqjhnw5m,889806.0,p2tr,16,1
bc1p5zgwlzzgzyrucnfeeuacgnyzggp3ewqj9lukhldjz4pcsdp0en2q5xv449,889806.0,p2tr,9,1
bc1p5zhww63rdjaw8pk47hjvsllxztlcupkv86cvtdsvgw3c8hud9tnqakw0x9,889806.0,p2tr,14,1
bc1p5zk62l8sy5r9mayrfrd4l5dal677h9u2ghldfhqjh39v6gky7m4q0hjqcf,889806.0,p2tr,15,1
bc1p5zntudlw447kuqjn5y8juytkngw9s4aunaztluu88zhurwng6evqxyappg,889806.0,p2tr,7,1
bc1p5zsd5tgturfsppa7wy40xk82q6wpjfs2tzj9wsupk924mg904qss3qr4s5,889806.0,p2tr,8,1
bc1p5zyqnpf94enx76wvy5na2n0rzf5657hrppa0qqj5395akh8njgqshwhpu0,889806.0,p2tr,13,1
bc1p60fnq5mh5extf3xc0j6e9va0c9dcu2mnla097nm83gm4z02j7lfsud2t8w,889806.0,p2tr,10,1
bc1p60fz4yzwn4mgu24asq8hfzsjxhsn0c2f4f8euy0g8ac67tpxeg2sjzhysz,889806.0,p2tr,15,1
bc1p60pcpztn54v24gtel2ycpaal4q7kmky7m44s05x8vtkksp632dwqsczcre,889806.0,p2tr,9,1
bc1p60sugwdsd5e3xg9gnyh6hz2a4aazd4ttsf35y638ns6ukwy9q5csvx8px9,889806.0,p2tr,14,1
bc1p60tjwkga5hrt7fypzv42pmf9dq8jtwj4wqrk4u5yetm5cxawg38qrzs2xc,889806.0,p2tr,7,1
bc1p60vaenhvfjzu8663tmkua46k45xra6n8h04kqhyar0mpj5627tps9rj83r,889806.0,p2tr,22,1
bc1p628c6kqx8qda8ua9qrfxq5ah9t9p6dchfcvghxpfhfgrmtje0xcqnvdwxd,889806.0,p2tr,21,1
bc1p62a3py6fwvn2g3c63qgam984sycfnl6wntrsck9mny5yp7vk0r0s4kpl8w,889806.0,p2tr,9,1
bc1p62c37p600zpf8n20n4maye8pkc00h4ak8sjjul78lyl0kuv0n83que0m0m,889806.0,p2tr,11,1
bc1p62d7r0gdrvqjucwlcd9rmad4u45sl9m3l24agml9yg2alfksn77qwsxax3,889806.0,p2tr,16,1
bc1p62lzgj4stsse7378xkj5k4z7dm8au4nk4jtnquur7ea57hq0vl4qt97lfc,889806.0,p2tr,12,1
bc1p62u7y9nme3evy9y9k2qe56j67svmzjdrud3qjdggh755kr8q5haqx60u4w,889806.0,p2tr,10,1
bc1p62uxe0lmvvwn9p0ywm9qvdw35e4rfsu2zf62xagrxgmwvq8yjceqdv9x4k,889806.0,p2tr,11,1
bc1p63al0w28m6lzjxauucmkpc942kwljjldxy5h5aq6e3q48g4zghdq5lmr98,889806.0,p2tr,12,1
bc1p63cwpupzs9dvk9gs5hwcyk9jtvg9tk83umkhza7vj9ufcvgy9eus7p5c9l,889806.0,p2tr,4,1
bc1p63kx9ddc5c5n4equh5c2xnt2jjl0yfkafs2jyttx9tq4ede2639sy3w0js,889806.0,p2tr,13,1
bc1p63qj9ay0600ze6sxdpywe5qmq3jmpsnr3ds66ar7f82694wp7pgsnf2z50,889806.0,p2tr,37,1
bc1p63ua6yvjep57hkrzuvzcv3awmez2rtrcldxv8kkqmhycs2c2ddqshs7ryp,889806.0,p2tr,20,1
bc1p63ulxg9c0xyt9wjcxezpyxpklg6df8usqs69cwj364eudqu9anwskerkdv,889806.0,p2tr,26,1
bc1p63v5p67w4mtt03ds0rzmy2qxme6vkf5zwx5t9j6e7x7vnzu8t6esq9r5g2,889806.0,p2tr,31,1
bc1p644ya4zahp20urr9j2rp7getwa65dlf2lcexqsz2ndvuuxv9qg2qndrgv9,889806.0,p2tr,9,1
bc1p64f6h39ndmfnd8lnmcc7amt2ep2eg07vcydhegwtnjke72j2pzxqx72r4h,889806.0,p2tr,4,1
bc1p64ftq25uvltlg0s8my0v5dzf76tyjr4hy625xagw80qyaag2vxxqfmush9,889806.0,p2tr,16,1
bc1p64j9mfeus2cq5avuumvtnqhdtedplq5yx8f5ufnudvnzfukjn70sn563au,889806.0,p2tr,16,1
bc1p64k4rjg6kmllv55g5hn7v5la0wnc9q9xlm8znh7nf9ks79e78enqy0waej,889806.0,p2tr,11,1
bc1p64nglkquatdpl2kdm6jjdd8jcr364r6rn4l5y752p34ahej463gsjx47f0,889806.0,p2tr,18,1
bc1p64wp84fjepl07mzxsveegesdd4ynvw9etkx5y8kmujug09qh2evsyeplmv,889806.0,p2tr,157,1
bc1p6543l9a4my6xqulxxutt23fakpqukxttgwduxfukekv8susnwz8qpg4v9r,889806.0,p2tr,11,1
bc1p65f0xnztt9vfzw20ucxkxryfqjyh75w0zp52ku2ecqykufs0un2s8z47xg,889806.0,p2tr,8,1
bc1p65mmgxux086kaleq2ymh75ee3zpqyz92tjqsppp6vxnvj3lyuzqsltd8fn,889806.0,p2tr,10,1
bc1p660wx8yhgm4jk9wywlgd0nucsuvjqdplpsh2ysgx6dp3vd85xhusu5n8l4,889806.0,p2tr,8,1
bc1p660xp0gqdfv4xkcfkvwldzm0p2vjvtwqcdex37zykve9gd9lce9sc0m58x,889806.0,p2tr,9,1
bc1p66jf6c87wsgafxqm0kvtlsdgp9wwz9c7e9jkjnnvdfd908vx2qcqc47jrw,889806.0,p2tr,14,1
bc1p66l7kt35f6y6jnlau082n2k6g5ejep07kac4yfw8pxkkz5dgvefsen4lmu,889806.0,p2tr,12,1
bc1p66msuzkg84r837t27d5k7sxhmjlk0j4w3m0hdwgczddle84950lsa40q6d,889806.0,p2tr,14,1
bc1p672s52353dh44f0q6ugzkv0e4upm6geeesgpx3muv4l3ejtl9gns4qusff,889806.0,p2tr,11,1
bc1p67hdphl65fdhcc3dph5p4hejpxmqy9p46r06v4rmeggqw7lv23zs9r6zdt,889806.0,p2tr,6,1
bc1p67hwc4f0g25q6dl5etr857cwyewn36r4swarfra9ta5gpqzrf0es2f2vl3,889806.0,p2tr,9,1
bc1p67v24u8d83pzc4ewalseeuuhrxzdgyylgej8fhmtkyy4v4e9k3gqe8grj6,889806.0,p2tr,8,1
bc1p685cqma8a0xe45cymagu5nshj6apnt5d8rkncpdpklmr9m4uenpsdz8gyf,889806.0,p2tr,5,1
bc1p68egq66en4jzlj0nvc98v72acy303uy4qxqa0ryrcewhtzdh4c3sg3ln47,889806.0,p2tr,25,1
bc1p68ezzyjnp3ck79xp9pwja608nahlzk7s66s2leu57cpkvn8c2ttq9qkw9r,889806.0,p2tr,10,1
bc1p68jaw97xnhk8qyhykhfc2majrpuk69cq6wpl853wk9ggvwyrmrmqc9rcjx,889806.0,p2tr,9,1
bc1p68kyenwylm9ju85a8crl9hcrm70vj6u9jx78ux28d46namh2s6qqjyqmtm,889806.0,p2tr,8,1
bc1p68l5ujcgehh0yjmu04typfmx2gns8nxstw22f37rd9vjmhfc9pmseu230l,889806.0,p2tr,4,1
bc1p68nfct7yxxhlz8etwnqx9esfs0vg49jdwfc5ema5scucefc3paksykzarj,889806.0,p2tr,10,1
bc1p68rahq7lzugxqgk9z4xx4gxns9cenlw8cg2csfjr80yn45ls8ycs4d906x,889806.0,p2tr,13,1
bc1p692pqq7e68sxlvqwzr36xx0kfq5s58uxnfp8thdk9l97ckfghjzqw4hcx0,889806.0,p2tr,8,1
bc1p69n0tq2546gduecj3t68r3jmpvz27sg2msr5m0lvrsg4m2wkzepsjjaqyh,889806.0,p2tr,12,1
bc1p69vf8pzen876r7xtkarxaycprw6rsq4y46arnnjd7hjn8mfckdcscs3jse,889806.0,p2tr,15,1
bc1p69w45gfg7cjm3e7wh7nd0p9pc6kn00dx3z86u0sp38f5gk3zd0jsatwdu5,889806.0,p2tr,11,1
bc1p6aeardngxjxd7rmv2vwg94cfqppc0a8ldn5syqw0eejkxpctmcmsf48dxt,889806.0,p2tr,11,1
bc1p6ajw4zmxf6722z0q70fm7lral65f7fze7tsdn4gedu2tjj206l8sajeh2l,889806.0,p2tr,8,1
bc1p6akj7wq6stdgqa9aeae8mfc0a0qwl9h43ysz98jpx0322zlf2wrs4f6n9y,889806.0,p2tr,7,1
bc1p6al4r8na6qs5kvgc7zmqhkrsy845uynt5zc57sdn4w2hm0utecnq5gaazm,889806.0,p2tr,114,1
bc1p6aq2hmj06tcwqme2nh99vz25pacy2983havfuj7xdh7aftv6arnqm58lh8,889806.0,p2tr,15,1
bc1p6ay8g93p3jwajrh6eq3egf3csw6cyjz4ewfwg3lf4peqhtccsdjq7clzfa,889806.0,p2tr,17,1
bc1p6c00k4dz5utt4de87qzpllrs0tez84ef4tjjl0n4wr64qjgtl2yqwc7w5v,889806.0,p2tr,12,1
bc1p6c34ukrp4qdw28s7ghk5r9lq6d9vmds8fl24y0ctamnxjgaeth5s3zazvs,889806.0,p2tr,74,1
bc1p6c3z9amths0nkxlc9qvhun0ywcetwl99ruchaavtu3c075qrnwuqzdzn2t,889806.0,p2tr,8,1
bc1p6ca2wxm0hvr0qyufe7qvg30wd99rjphp5s4xgupmtua0t6a4rzhsean9lh,889806.0,p2tr,10,1
bc1p6cthzm5yjydwe2w2u6p3h9ykeqv6p9v32t8nldptk93emwxveeespyj7ye,889806.0,p2tr,9,1
bc1p6d980hdsrdu64twzmywszxys30gg5cggvgpxne6v5w2fqlyxwy7q5dnctc,889806.0,p2tr,8,1
bc1p6dc967az8f0s26ezvxr4p8j8edll73q6dqafchfjckegn4av0auqc3jam7,889806.0,p2tr,8,1
bc1p6dtuzdwuctglqfcr9wfg39ekgz2j00ga4vzqcezzgnacrsj9k0ss5vrcfy,889806.0,p2tr,10,1
bc1p6dv2klac79gra3x0d72yqgxk5qxtpzaydtrt3ucn4jrf7cy6rhzshra5pq,889806.0,p2tr,22,1
bc1p6e70d2z2etwcf5ehtfkn5wv3sx0tg4axr4se0x845s966738j62q6yk0ct,889806.0,p2tr,20,1
bc1p6edzntgkdlnd5jkmtx8hn44lhljpjmmxjhe4gxetpvjkqaax5t4stwkvna,889806.0,p2tr,12,1
bc1p6ehk5qepc57r5vpcw2lq77ytke9uzf4zp80mv6y3k07el0vuxnuqevqh69,889806.0,p2tr,5,1
bc1p6erqxma93qffw59lk8dy07sycu7d5zyvadlepkpxnl9j7gjnrjns5gzzz4,889806.0,p2tr,5,1
bc1p6etx6e2j96dfuzxdycnumhmnpxym37u9j7k44elv6kz894wekf4qfux30v,889806.0,p2tr,22,1
bc1p6eupkuhch9ahkv0spxq7qlrf584c6w9t64fgvwd3x2p40x4wf8nq9uhp7c,889806.0,p2tr,12,1
bc1p6ey0h5x9n88gzz8pgh9mml7scwcuhrjeag00pyk5pmhu4xcft85s9nk4kd,889806.0,p2tr,4,1
bc1p6f0gf7v0ry8l3yh3aanxfln705yemfn5qnd3rqzwp2vdy2rjkptsr4v0pj,889806.0,p2tr,15,1
bc1p6frt48rzd6kws6kegcuylk7quw5gpcynyxuqhhmd42q57guxk4qqavpe2k,889806.0,p2tr,8,1
bc1p6g8vkdcee8c2pzdfc675lt7w67jpkdteugw8wjyk7t774yad4hjsnvu2vz,889806.0,p2tr,15,1
bc1p6gepcvel8zftxt6dy6zjscgfnjs6fagmjtavqxamuqmlnqfgen5qhdlg48,889806.0,p2tr,10,1
bc1p6gq8ydjqxf9y8ruakkl8nntu0xfgx4kpdzzj8rf40dl2tw094reqa8l6y3,889806.0,p2tr,24,1
bc1p6gq954nc7vgvtfavsnkvdrh65672xf05w79hjmsfdqh3q8njc8qqmjmd5l,889806.0,p2tr,28,1
bc1p6gsz5s76vaehx475vfmfql02dx6u8ue63sjq40m04dnffpr6ujwssjmha5,889806.0,p2tr,9,1
bc1p6gvk0wfyg2s25qe33mzu7cstfjzaxtvs22wsjlw73wnm4zz6p0mqhn59nf,889806.0,p2tr,10,1
bc1p6hky70t37ltv06es6arwqrpyk7gugjhwp8eg850faseg9hq5celqk6jch7,889806.0,p2tr,27,1
bc1p6hre4cr6mqdfuxaftdy2hquck46fhjlezk6uf4exl628zkyzlrnqvhvc6r,889806.0,p2tr,4,1
bc1p6htqlac38d9n4eyvsjcmjw5muj3cmycjuglxlxqf85unxy9kdvxsc60usk,889806.0,p2tr,12,1
bc1p6hwyj6uyekqveutt64nyun5vh7vfnvmm89jzuaeyzakcggdjj5hqpz5w5s,889806.0,p2tr,18,1
bc1p6j4c2fjaszv0ytdjvpuhgk204yz7jvnlpnqwg7zvqjuljqlxvpls0dc3h8,889806.0,p2tr,7,1
bc1p6jf97vnl3se3hleklmasf36rnqjc8uxzl9pcuyc7zm2f3m3z096smazfzh,889806.0,p2tr,16,1
bc1p6jkgltsmsr6ynfm8km4ls58kdkygsqv9wvafxcscs9ezmmazq97s6jrssg,889806.0,p2tr,18,1
bc1p6jmzt0dcsu2l6tqh6p3fzuqlkst8spnhlf43dtd8mrv2ul7we25sqacvg9,889806.0,p2tr,15,1
bc1p6jr766tu2j2d2fgu9dtyecmjzmecp8htc83ld2e04n24ga2vv33svnk3jg,889806.0,p2tr,11,1
bc1p6js8435dyuwmnpmhc6scldywap8wdd2tgy8n6cp8wz93zq3x44zq4np0fu,889806.0,p2tr,41,1
bc1p6kjnazpsrp3sufuv000n3cd9pncryrht3t2mq5kcnjpkpc2a6cvqhzuwcy,889806.0,p2tr,30,1
bc1ppk8p8nj2ctmkk6ztnfkqvh3sapgg7ryyaz4c8j5hkpk64u6m85jspzepuj,889806.0,p2tr,51,1
bc1ppk9raje9dv05jr8kz9x8ayuu5uu7mdlrs7wxttfj4acvr8r7nazqzfnews,889806.0,p2tr,13,1
bc1ppkh5nqqzphnkl02puee6x04gvz8ez9at6w0h5ec7fs0r2ts8t5cs3kvhld,889806.0,p2tr,9,1
bc1ppkh948mktph5n9h7sa4ng3r02egg7e44vz44vwmm6urn6dr0u7uqk38cgw,889806.0,p2tr,22,1
bc1ppkrj2s4t4wztzjuqu3xer2k60cm04rv4hs0txyree20vkmfzen9sxrt8fm,889806.0,p2tr,19,1
bc1ppl7h9cv6nmss6jdetemt252cm8aahpmuzh28ga7c78du83gvgvasrue0r9,889806.0,p2tr,9,1
bc1ppld8cmtsxcmfusysth5hdqmzf74hpw5drhhgzwg8emlvmymlkzfsyk4r4p,889806.0,p2tr,14,1
bc1ppldhw06h97870zdvjh6tzkqa9uq63qr85ayej52lcazpktht2mfq3ju2xu,889806.0,p2tr,7,1
bc1pplpfp4yz68jtyt2rtrfu3rfsvgr5ct2eahpxhyvfm3pg524ssvlqwp0laz,889806.0,p2tr,23,1
bc1pplv4nuek8234adwn8atsa7dvy8dw77xups95kgszcce6w0ep6u7sxlwduy,889806.0,p2tr,11,1
bc1pplxvs6wvk0thdqlzes3pf5jcqkrylskv6h4w28dp5p8fcuand5lqt2der4,889806.0,p2tr,30,1
bc1pply7j732gac9rcgmecqcvpa8cwnnl7gd7mdjeqaw0dlxelxxmu2srrmem7,889806.0,p2tr,4,1
bc1pplzfnp77xckg9v0nyucynhhpdrds8j3h9jft0snunvqpa7wxdxzq9m6z7l,889806.0,p2tr,8,1
bc1ppm60fpecuwf6j5fd3axv7ztvtxm272nrfmhxqqdv93u4aaweljvs28lrgf,889806.0,p2tr,9,1
bc1ppm8s580zjckxpnn0a2jrvqj4d92tn3dxhxsv660emkdng2t6qgkspcz2le,889806.0,p2tr,5,1
bc1ppm99fc9pua6gm2f83vzutwm6aa7q2p9jqwggt5uvc3qeqj08rffqwnqd0e,889806.0,p2tr,11,1
bc1ppmlpe70cuzlmagc6kheaf3m026vuc44x7wq9ggasryu9pkghflnsc4lz6w,889806.0,p2tr,10,1
bc1ppmp6cjq3trur55kxfthnzxf2hrlfsstxchzh43mkgfyr5jv4f7vqlcputh,889806.0,p2tr,465,1
bc1ppn3d0u6vzxdt9y9l5kxarupjgvk92wkcagl0g7p5turgqm72jp8qsfjnnz,889806.0,p2tr,40,1
bc1ppn8cgcw0utd3uma0arz4v03drekdupl38pv5lvy6mgm7ktmst3mqj3cary,889806.0,p2tr,12,1
bc1ppn9a62nvg8nuqpamg6ewfxtmy38peej2z73qtdsrygwya4ycg0uq5ld23l,889806.0,p2tr,14,1
bc1ppngxe3t7ppp4n7dd3r87xe3m3zuj9jul72kp6rwyk972g07wer5s7cu7jd,889806.0,p2tr,8,1
bc1ppnh56tuxgdywtjpgamelrgj35zk7xn7tp20l24gerxsptecur5vskud90j,889806.0,p2tr,4,1
bc1ppnl73zumcdr2plqu9nwkxaz974wmv7wm6easeu9yzag3yzka2m4qadyncx,889806.0,p2tr,9,1
bc1ppnmlthlj6ywx3hp93vhg3lcuuqynhrcp6vvh3u2ver00lzug98xsupfvk2,889806.0,p2tr,26,1
bc1ppnqv7krwhm2a26p3tdv9pzwgfveqkrp60um6hxaf63vqxsrlhwwq4d3up6,889806.0,p2tr,11,1
bc1ppp5kkr9puf9qynuxnye58wys8vk470z4unx92dj9388hyd7zwqksm6qqpp,889806.0,p2tr,8,1
bc1pppawkxxer67amr8w7sgaaeyg65c722qlmr87d25fmyjue5mxmeqquyps6t,889806.0,p2tr,11,1
bc1pppekzwsupqnsm6mdlrqs6dpqzmkr5cmz85qy6advwndmlnn84q2qe7uwvm,889806.0,p2tr,21,1
bc1pppwa23ez6zfz23f7s2aaxxtqsgq47nu57hvs8rcd24rgn8akntwsdzhufc,889806.0,p2tr,5,1
bc1pppyw42lx405kjj3kqs4ze48qjwrr4wuz3nu893fntglk8hpe33lsaz6s22,889806.0,p2tr,4,1
bc1ppq0kp58fv68secygyvjnanrs0lehemngl66aea0sthtxt6hjacjsnh6wtn,889806.0,p2tr,19,1
bc1ppq9ak3w7vdrls9km7lse2qe3xfel6ffdtzhvkx8jv25nekvflagqphksx9,889806.0,p2tr,92,1
bc1ppqd6u0yhes8rl3nnvf7pzggvzfc5yqnwgumga52e0ku0erjc2vxqzpthdw,889806.0,p2tr,4,1
bc1ppqu8km4lc8rgpdukzcxt0h2jn88hc63wx5rwlqp6nd8062r5ak4s6mpq5v,889806.0,p2tr,9,1
bc1ppqw0esced7z9j5zm8v3e37js6u2k8kehcd5yr7ytw49zz2933u4qltdqjr,889806.0,p2tr,14,1
bc1ppqxrpszmdt9tce6eh608wcdtx588seqmjz0e54khzamyaa0dkjgqr46yul,889806.0,p2tr,4,1
bc1pprx7a2j9yr0ys45wpxc5cs2sn9djzwk9jsyhrhuapergkx0s8efqh5xlsz,889806.0,p2tr,15,1
bc1pprx7qczqt47zey65ku3543n0jjg2vyu5npyr29uwjlvass9ru9pstv0gqe,889806.0,p2tr,9,1
bc1pps043n6rtwu7u2kj5uwswp07twvdz2j0ferwhtadjm0jqptm97rsnha368,889806.0,p2tr,28,1
bc1pps6e6wwvqz90fw0y5tpw55p33amha2q8d5554cmptuk6am3hffcqrw645m,889806.0,p2tr,11,1
bc1ppse9hltvdmr038u6xtze9hftecew95pp0l3nzk2ucd5fhcskq77s8mwuhc,889806.0,p2tr,10,1
bc1ppsh73vu0mydvsem5cwap37x6y2gstegg96mvu0sm8mh33n545a6sf2ymy0,889806.0,p2tr,4,1
bc1ppshk3c7sstck7ur32w798677ckuvd5upg7yuqedmcydsfyeg4kksf8kxtu,889806.0,p2tr,23,1
bc1ppsz7r7pdzsn5ez6gx9cq8jqk0w37dz9fq907vc59e8ezrcs5kwpsl48ne4,889806.0,p2tr,9,1
bc1ppt6swv330q5ldhds4elx9gxcsqk0wgs4f3chcvvp9qkqcdgzup4qf6rrm0,889806.0,p2tr,7,1
bc1ppt7ayqqx38akv45ut2t3ypg89fm64dm6jlp8uuj92lhqjkkmhl7q3h67v8,889806.0,p2tr,8,1
bc1ppukdrlxkm9lf6kcsfnw3ckwmjc7pnlqn0729m09cf6jv0jsecqgq42dny6,889806.0,p2tr,17,1
bc1ppun3mg0s0y62efy234hev0j69lpp3gla6trmqd87t0pdfu50zgjsvp0eqh,889806.0,p2tr,23,1
bc1ppuzlwmajdnqga9ewcgw6myutl9h0hewj8t8w7qz8cs3m4n2dcj0skjuddm,889806.0,p2tr,43,1
bc1ppvchyze5rhywtpxuv52qz4qjrz3wqlcldqa28vqjaaggxv9tkm0s550xtr,889806.0,p2tr,6,1
bc1ppvjxrs5apm9aj9vrktv8dzlvqjdajgym5y8qush9y5qdup5hk0vssguzdf,889806.0,p2tr,28,1
bc1ppvun0vz5uw3yy78r3ut7l94waw3xvc934tgcmwr3w8737a29erdsmynet9,889806.0,p2tr,11,1
bc1ppvyue65ssgkl52fsu0xhdu93rg27hgh5yxsr9g0e3je3zr4rn6gs2v7zkv,889806.0,p2tr,17,1
