rank,address,total_dog,lth_dog,sth_dog,lth_pct,sth_pct,utxo_count,lth_utxos,sth_utxos,weighted_avg_age_days,oldest_age_days,newest_age_days
7683,bc1p2pwphyrj38l9zh2cwrjsmqxy8xgkgds28qpsdhlwqpgne7a4swmsmpdft0,1054898.60344,1054898.60344,0.0,100.0,0.0,15,15,0,825.22,841.79,395.44
7684,bc1p2qezherm4g6qfmt6ytk5rlsjfhs60vpldr258djannw43p4s7nzsxcu8ue,1054806.0,1054806.0,0.0,100.0,0.0,4,4,0,837.74,841.79,778.9
7685,bc1pz5n50yrq9tun5m3kgs5nz8u7p7k5c26c5axtc5ajjnxmgtmh87qqajhpls,1054421.78,1054421.78,0.0,100.0,0.0,15,15,0,835.35,841.77,713.73
7686,bc1pysuf924dnjfj05j6jzcak8m8qhgrhxxpq2ruu74kwhdy88l9vrms25m9gc,1054185.0,1054185.0,0.0,100.0,0.0,7,7,0,463.05,540.54,188.29
7687,bc1pg6kp3dhktawckc0ej44kqvtzx4mxpwclkhzky4zkp79g4jnyux0qw8nydx,1053996.26072,1053996.26072,0.0,100.0,0.0,16,16,0,474.52,607.51,349.7
7688,bc1ppnlvthejprer4dnfc9ffm4d5rjn48qdsdvv93xs7pl2hzeqcjtlqpqth9y,1053214.0,1053214.0,0.0,100.0,0.0,4,4,0,788.21,841.79,380.36
7689,bc1p4nva4ljtfew7neqla5cqdp2k25ay462ppecu59mzgenu4zsrj0uqqj5gld,1053081.09334,1053081.09334,0.0,100.0,0.0,3,3,0,838.48,841.78,820.44
7690,bc1pra07pjrkxle5ef05xhf64rr3tqqw8cd3zx70p5ze82v24p3efgms93x050,1052298.03347,1011465.59075,40832.44272,96.1197,3.8803,32,28,4,571.27,657.06,46.07
7691,bc1ped0j9f662ff7akj9yphxues57ur7t072an7stcjllshl7dhs92aq4s4tvj,1051992.75,1051992.75,0.0,100.0,0.0,4,4,0,840.77,840.87,840.52
7692,bc1pn7w8ug8pg3lz2fsc42mkhdwqs25j9na05x3qfcpmz5krukvcr42s778f0r,1051522.20948,1051522.20948,0.0,100.0,0.0,15,15,0,661.86,800.04,615.87
7693,bc1pgvju0efeuhq450jnktms4zl8vyy3q23tjnelcw9jphltnv4x66hq7e2pw7,1051375.0,1051375.0,0.0,100.0,0.0,4,4,0,841.12,841.78,834.85
7694,bc1pta2d8h7thlaet8h2rmr43x864gk26fz04uqnqh4qx2p9v6h3nkpqu0t0f5,1051356.8,617727.2,433629.6,58.7552,41.2448,7,6,1,494.29,795.33,90.74
7695,bc1pwt5maxknf92xh7xt9ftdm0fz6vfewahklg5q56cqqzpxy0wf98csw6784n,1051347.73717,1051347.73717,0.0,100.0,0.0,2,2,0,641.85,791.99,636.43
7696,bc1przlugu8put3n57323jvahwl639ekkawt5te7s7k29wjupn7hfryq994zxq,1051241.16924,1051241.16924,0.0,100.0,0.0,3,3,0,533.21,533.23,533.2
7697,bc1p9j2xr29gyjk5ja6tffjsrt52842xhtdp09hj533qgu0rpzkn463qpxlndp,1051241.14961,1051241.14961,0.0,100.0,0.0,9,9,0,723.49,817.44,312.72
7698,bc1pgpk22kxxgcwwevd3heg8gv8tc3p8tdcqkpshpl2qg64jm6sj9jxszxha44,1051179.14285,1051179.14285,0.0,100.0,0.0,2,2,0,818.29,841.78,688.79
7699,bc1pg20qdgje4yj6r8xdyx7fs3yrym286dffrs4lazsd3rsuh9a47tzqrvxlzu,1051031.75,1051031.75,0.0,100.0,0.0,4,4,0,783.74,837.47,771.07
7700,bc1pxlnnpktl0wt86tw86uukwnnqtqdmgharnnq457r4szcqg5z3vmqstk79a9,1051031.75,1051031.75,0.0,100.0,0.0,2,2,0,840.94,841.78,836.33
7701,bc1pr32pscs2f2veeacf52yt58dp8jcphwc3665a2fcdnqf6dxrl4etqz24rnz,1051006.03084,554587.69274,496418.3381,52.7673,47.2327,6,5,1,291.69,824.21,127.27
7702,bc1pp33xc7y96zjl7g44vrmj7u78tcxswnh3gayhsvn7rcwy0fmec7zqyfmc8n,1051003.06087,1051003.06087,0.0,100.0,0.0,1,1,0,335.27,335.27,335.27
7703,bc1pm96rdtu6sc0u22x5klplgwkv0dha3p7htkkqtn00ddm5wtr35f4qz3p6zp,1050923.01507,1050923.01507,0.0,100.0,0.0,8,8,0,485.7,667.73,337.77
7704,bc1pgedfge3x6rxf3pzz99l45vf8vvmwtj2fklsqngu6xfdwc487pm9qy8sgk5,1050911.79787,1050911.79787,0.0,100.0,0.0,14,14,0,654.83,680.41,612.76
7705,bc1puhe3vr4nezhvhy2jey9y5k507af6wcvlk4fzsgspmc8x4f8azhnsge3c6h,1050877.48,1050877.48,0.0,100.0,0.0,15,15,0,825.74,841.78,633.16
7706,bc1pp93ua6zyhlcxuzw68gcth8q3ltdfslh9ecpc023c75hgtj2gggnsfratm3,1050714.75876,1050714.75876,0.0,100.0,0.0,2,2,0,805.05,841.78,601.93
7707,bc1p3h9sc9txyhkuwdctjzpct97hu864w2q76zrmcyv5m45zckegtw0qcql069,1050640.90924,1050640.90924,0.0,100.0,0.0,3,3,0,534.41,534.56,534.39
7708,bc1p3zky5jxpg0jylmm2u3ru6em8qg93suef3pj5v43v0564t69ndrxsvynt4v,1050299.39529,1050299.39529,0.0,100.0,0.0,13,13,0,636.18,840.52,614.1
7709,bc1q72fhlgcvfdxq0fmf4ur6er4wjd3s9ma7s09x92,1050000.02353,1050000.02353,0.0,100.0,0.0,2,2,0,796.5,798.08,764.91
7710,bc1pmruu3c3l330l96nf06293vyrqu3zesc0avh86ggxsmjxppwmzjhslcpppj,1050000.0,1050000.0,0.0,100.0,0.0,7,7,0,608.15,608.16,608.13
7711,bc1pct3cnt8tsd943z37hw62tgpssq65flc4axklpyr7rk2zhsq92j5qmt4aje,1050000.0,1050000.0,0.0,100.0,0.0,3,3,0,810.43,812.69,808.64
7712,bc1pw2z3amjt3l0dxal29rzkqgv9d4kzvzsvrdn53nv2prgz7vt3zezqch2vfc,1050000.0,1050000.0,0.0,100.0,0.0,3,3,0,569.62,583.92,555.99
7713,bc1pt4p77ymz7vl7u83f8lttcfx3urphua683fmayhdy22m0e0lzsqcs54pr68,1050000.0,1050000.0,0.0,100.0,0.0,6,6,0,738.33,752.0,465.11
7714,bc1pqhx8vp6v38uh0xsnk2umaacnk4cugu5rnp2w587cplt3eyth0dks4mm2k5,1050000.0,1050000.0,0.0,100.0,0.0,1,1,0,540.65,540.65,540.65
7715,bc1pskzqh8w5629jvsxsvrk9u423h373jpwwsecq3v438j30pngf3l2qy36czm,1049806.0,1049806.0,0.0,100.0,0.0,3,3,0,813.09,841.79,642.97
7716,bc1pcpatdsprevy3rhg8de255pk6eluq0wfz8j7z0hwtn0wlur4p9qvs9c5jmx,1049806.0,1049806.0,0.0,100.0,0.0,2,2,0,818.47,841.78,688.78
7717,bc1p4vf6n827hxvnkcqj6n2m7kxtq4zee9mldchva5wzz7t2tn632etqfs8d0t,1049806.0,1049806.0,0.0,100.0,0.0,5,5,0,618.54,619.58,615.59
7718,bc1pf020tleez49v2yvejzlexxyxerhnuv0ktg36zxmfgzxwyjcpxmwqcdfy5n,1049806.0,1049806.0,0.0,100.0,0.0,1,1,0,793.21,793.21,793.21
7719,bc1p6xz8rww3zw0y9fv43w730e3tkdc2etqudqkcrxssythxetny69cqz3aqdc,1049791.0,1049791.0,0.0,100.0,0.0,2,2,0,826.36,829.31,812.1
7720,bc1pxa2eug56nwwqtt4yp8lc507rnxa780w03jl7lxs8lqqncmr49q6qjuwg4a,1049632.04325,1049632.04325,0.0,100.0,0.0,11,11,0,632.83,644.45,577.74
7721,bc1prj045cvqcf7aepap92cqknq47zejj83uhgwgtpz53nayt0ew0cnqw00nca,1049612.0,1049612.0,0.0,100.0,0.0,4,4,0,608.48,626.32,587.73
7722,bc1pepyl7mw27r52gluy2tmrp9eeqhzl2ytu2hw57lvrsz9k8zxj4szqlyd76m,1049429.2994,1049429.2994,0.0,100.0,0.0,4,4,0,552.09,623.3,534.59
7723,bc1p0hcq5jqugytenh7yrq8k0m69m9786yvca7cleaxtfwekw5pmuuzqzjrxxr,1049425.57143,1049425.57143,0.0,100.0,0.0,4,4,0,835.32,841.77,783.57
7724,bc1p78a3j02kgknjna89k0d775xv8rs3vqwvg7t84fsec5ncr63p2zuqdhk7sw,1049144.8226,1049144.8226,0.0,100.0,0.0,1,1,0,593.09,593.09,593.09
7725,bc1pd3kgawl5q4jwcu0r7xg2x3tu3zjwjn7dyaxgc6jdje8ac8kfj6cqw27f43,1049117.03816,1049117.03816,0.0,100.0,0.0,3,3,0,427.52,447.54,407.14
7726,bc1phwk5qnzu0myheawxvjpu9vvtxtd4498a968szpd84ur0y3vm5qms9jknjq,1049063.4151,1049063.4151,0.0,100.0,0.0,20,20,0,375.44,792.16,187.67
7727,bc1pvgnuyx9nzusvr3ejxg4ykzna660zyld7v2yw5dd3x0en7s82l7msjzhhv4,1048786.63065,1048786.63065,0.0,100.0,0.0,3,3,0,824.01,841.78,682.35
7728,bc1pc63d8s2cnhg5d2wfjh70wfr086989xlplsz5xm2mt4p6sqcvgaqqtfagls,1048786.6,1048786.6,0.0,100.0,0.0,4,4,0,808.86,841.78,618.83
7729,bc1ppe3lsnv7pk0mfxwacr86yklmrk99kkmyt59yykha3utscmls9wgss5lgvs,1048417.54128,1048417.54128,0.0,100.0,0.0,14,14,0,531.84,613.23,447.3
7730,bc1ppj365lzygz8tzuu6nzz0kr38mrjzm0m99wnh7z3lvppjww9hy3js0qep6p,1048412.096,1048412.096,0.0,100.0,0.0,5,5,0,786.9,801.09,755.6
7731,bc1pdehqsgmnptrtsm0ss37ywa4w9uvm8gxulyk2yc3mhgefrnqv3wwq04cd9z,1048268.252,1048268.252,0.0,100.0,0.0,5,5,0,580.01,616.07,547.14
7732,bc1p408dtrnlx9qnhwq0enfgugl2q600wzld0elwy4zun7r7v69u899sewt5sq,1048218.46282,1048218.46282,0.0,100.0,0.0,12,12,0,587.83,663.54,546.47
7733,bc1pyk6srug4mv6p26fuhts4k48526p66kg7sjangh699qk88vn5g6kql576ak,1048196.08,1048196.08,0.0,100.0,0.0,5,5,0,676.07,676.66,675.15
7734,bc1pmhp54wyjzs0zh9e0wpevp2enpx7u298kxw0nnfxfqcv868538e8qd3ssxd,1047892.3983,1047892.3983,0.0,100.0,0.0,7,7,0,517.39,613.85,438.8
7735,bc1pcft6effkxm7rku2wwvjq940c0nl8amcc0260mzd52xujmhf5jaaq6vlh7s,1047881.11728,1047881.11728,0.0,100.0,0.0,30,30,0,396.77,634.29,189.02
7736,bc1pydmhatzm2lyvpwqgx7d6rp5nxrl5xpjy895e0yy9gggqjajaq4vqd7tsaj,1047853.99168,1047853.99168,0.0,100.0,0.0,12,12,0,648.33,673.54,628.58
7737,bc1pacq7p7vtpuaxueh2fzexclrxwcqsmy5g7elg9aje5uv8r97t5mcstanlv3,1047786.28938,852198.42638,195587.863,81.3332,18.6668,11,10,1,278.96,588.39,23.5
7738,bc1psjsf3uj87aumhc3h8r58rfc6g6v2vxv2y9z5xvrt9svpzp7scq3qyq6xau,1047785.14506,1047785.14506,0.0,100.0,0.0,8,8,0,677.18,807.29,613.52
7739,bc1pr6jdwddmja7srp2he90zp8dexanhgfrwwqxn9hhfsjjr6j94f9xqn2nwsu,1047657.1,1047657.1,0.0,100.0,0.0,21,21,0,639.43,806.44,472.42
7740,bc1qkftu7cnaqvugpgqddphgsljmd729ejyfp898zh,1047375.52,1047375.52,0.0,100.0,0.0,5,5,0,829.78,841.78,756.68
7741,bc1ptun7tt64v3wc8fjtpa6g7yahlkq2a87wyqs4d62j4ard34xrka2q4wkxvy,1047257.5,1047257.5,0.0,100.0,0.0,2,2,0,680.73,692.15,616.18
7742,bc1pz285835q37cvm4ltycdf0ex8sszxpqdh48pdyg6d62qcf30ym6ds3cv54h,1046363.82039,1046363.82039,0.0,100.0,0.0,6,6,0,549.9,620.11,478.16
7743,bc1ptlhavsd5gny5aq3uwwwwytwu8zrtw9j0czagkpfzyya43d50v2rsdfpdq8,1046322.05211,1046322.05211,0.0,100.0,0.0,3,3,0,625.37,625.81,610.72
7744,bc1p7m6hddsss47qp9tzjwyr4tyxpzs2sknpm8mmwpymywem4als9h4q55x2y0,1046270.574,1046270.574,0.0,100.0,0.0,4,4,0,824.29,841.78,719.73
7745,bc1ppu6zevx7sp9dke5mq3qtvd59v46t023mx3e3zsamta9u5w5jkpaqalarr9,1046101.23026,1046101.23026,0.0,100.0,0.0,2,2,0,801.65,812.79,801.64
7746,bc1pqjcvzqd2c5n5gtgq57p3vjy7egyunaju3lla335jmvw6s0g7lhfsf0xerz,1046055.18572,1046055.18572,0.0,100.0,0.0,5,5,0,727.18,819.48,709.26
7747,bc1psvwzmx4h8axqrc2rmj5g8pa0w8zv8jnv26d70derllpm2kcj7h2qa3dgzm,1046004.2724,1046004.2724,0.0,100.0,0.0,5,5,0,608.18,611.96,580.37
7748,bc1pa6k34fn26nhys385tevl0thwvk49qmcvj54wn8s0w8cr6qw59p2sxlkh8a,1045548.06935,1045548.06935,0.0,100.0,0.0,3,3,0,825.0,841.78,605.47
7749,bc1pr9z4z403u4vudsnjckx5u2rk2688mfdpmkpu0v4nsvvh7ym7hcjspl3pvw,1045480.78,1045480.78,0.0,100.0,0.0,8,8,0,768.09,787.08,764.87
7750,bc1p9ylatl0dms52xs5sqx0c2v3a0xm7qz2lg38h3dtcna60xq2pjf7skdyx6r,1045301.76,1045301.76,0.0,100.0,0.0,5,5,0,823.1,841.78,673.19
7751,bc1pqw6p5dd9rkygqw9y8p43d436a2zkf8lxxgvl3guanja3g2hy9txq7kt8s8,1045085.24849,1045085.24849,0.0,100.0,0.0,8,8,0,343.3,578.44,315.81
7752,bc1pqrueehcdtazv6j22hmqp4ur6pevlqpjutv4j9vef9pc3r6wx0d5q9rt5hd,1044903.0,1044903.0,0.0,100.0,0.0,3,3,0,204.46,243.63,175.4
7753,bc1phsnjvd0zag0ufxynztmdv7s3r7rcjw7hr5n4pek4p2rk5j88f0jsr4llqg,1044221.87302,1044221.87302,0.0,100.0,0.0,5,5,0,782.71,805.24,652.52
7754,bc1p6n3cff2k9wlkdllh3e7d6me70kdp7g203aw42jy2u7k8qgp36yrq37ygdd,1043717.81667,1043717.81667,0.0,100.0,0.0,4,4,0,800.25,841.78,560.08
7755,bc1pssh6xvlwzg4rjnsgzc63rl2pfjs6uthr4eu7lxv8qkfs8lnk5n3qehyhad,1043522.0,1043522.0,0.0,100.0,0.0,11,11,0,567.09,678.68,506.24
7756,bc1p42v7sp8a60slualkxa0yeam99qc274np6nya3llkp2n9wh9w2kkslm6v6r,1043425.15,1043425.15,0.0,100.0,0.0,1,1,0,804.12,804.12,804.12
7757,bc1p9c8mr4eknekeqdjwt4e3pxxty4ykyktdvsqrfs540sdwxskx4ljsftvrg5,1043204.0,1043204.0,0.0,100.0,0.0,4,4,0,688.14,767.16,562.25
7758,bc1pt60jqmkndr30uk0p288k4dxrh9c5senn6z3efpzqj6mj89r2d3jq60m4cw,1043192.72071,1043192.72071,0.0,100.0,0.0,1,1,0,489.85,489.85,489.85
7759,bc1pqjfamqsshtvfh2xqvd5q6v5npnvs0ewlyevpujz2y6m56qga5tdqta8we5,1042485.00673,1042485.00673,0.0,100.0,0.0,1,1,0,627.31,627.31,627.31
7760,bc1qgdq4pd96y98fqlfwk0tjk62j9xcr6zv6zsnk32,1042299.8571,1042299.8571,0.0,100.0,0.0,5,5,0,822.45,841.78,407.82
7761,bc1pqvrmdh9r4z2py6qru4rk2ucnrvx04d7cu8pg82weqhlvw9ep8vwqc37rg2,1041759.19262,1041759.19262,0.0,100.0,0.0,4,4,0,413.86,414.38,413.4
7762,bc1pnpd62wgfkq6tfkhy3lp9jz76xyfeukgwj4akqngsz55y0r5hcaassh0wss,1041651.65672,1041651.65672,0.0,100.0,0.0,5,5,0,615.44,669.38,462.64
7763,bc1pam50x5dty9tp5zsjc694d87wf2jhlaj0e387d8g8fxm3hrc2909s6vj49g,1041631.58158,0.0,1041631.58158,0.0,100.0,2,0,2,67.33,67.35,67.33
7764,bc1pcknlu60ncl8qfq0wemqfkrp075p6we3sc8ldc33548rkydxsm39smye7s7,1041480.88182,1041480.88182,0.0,100.0,0.0,9,9,0,416.84,618.28,283.47
7765,bc1pnhrdvqr0esvl6wacsuhsthnh6whnl3kp9r8us5cnd40t02w69xkql3xyhg,1041432.1,1041432.1,0.0,100.0,0.0,3,3,0,603.49,603.52,603.17
7766,bc1prwp3z7d29vxm55kntstnnrr4ffculcl29zwt7xy5lxqe64jc2xxqvgunau,1041224.0,1041224.0,0.0,100.0,0.0,4,4,0,634.85,806.49,424.47
7767,bc1pe072s2jdh5y3t6jzft0yykpm42gdqfzrqgpnkymzyztrjmx9pwzs0q277l,1041166.648,1041166.648,0.0,100.0,0.0,1,1,0,283.06,283.06,283.06
7768,bc1q9cx93llxzrcdwhyau6l8rdfw0rxnkmxfk0uje5,1041073.02,1041073.02,0.0,100.0,0.0,2,2,0,808.61,841.77,613.58
7769,bc1prqnxyx3qgqmyglktghgmmejwgw6g95caeylzc2a8nssna5ma5s9s84arfp,1041031.75,1041031.75,0.0,100.0,0.0,3,3,0,836.22,841.79,800.18
7770,bc1pdjadlhvnqcwx60mtj8dmnwkhz2a2xem3u0au4pztw0ge60nv03nsh9lwqr,1040745.03922,1040745.03922,0.0,100.0,0.0,6,6,0,586.61,615.23,572.64
7771,bc1pfyce69s40zmuujsmwk7umc5pk3m59m6xe9yerxqdepecwv8t2dzs2v2vtm,1040724.0,1040724.0,0.0,100.0,0.0,1,1,0,671.51,671.51,671.51
7772,bc1pwe0096p53vmjm7xn0dm3x9gy9jp2h500ugy90mfcgh54rhhe6mzqwgvldm,1040548.02029,1040548.02029,0.0,100.0,0.0,4,4,0,611.18,613.43,609.09
7773,bc1pkrqh4uf2czvyp8p03u2nmf3d7qxkzkwq4q5mevk74kqrufpuujvsm65zrs,1040365.7965,1040365.7965,0.0,100.0,0.0,4,4,0,655.96,740.47,638.05
7774,bc1pn7a3tp6w0vc3caxk7rcm0qz0qxkacjz6c0ne9axmpccyphd68u5qvvc88l,1040235.63,1040235.63,0.0,100.0,0.0,4,4,0,828.78,841.78,666.14
7775,bc1psxq0wp0vztkpmy5z0q8cu27wxy2qs5a0hrsk7nswdv9mpapevauqplk48c,1040193.87136,1040193.87136,0.0,100.0,0.0,5,5,0,592.64,656.39,202.32
7776,bc1p7vv7suh8crudkzp35e5fsgff4nncutsue38zseamy6gnsd9zcucs06rev3,1040143.597,1040143.597,0.0,100.0,0.0,3,3,0,834.91,841.78,793.64
7777,bc1p25nqeka3qtdyhjydqzdcvcdp2t6h5q9s5k5605aulqkmtvdk56csharxr3,1039806.0,1039806.0,0.0,100.0,0.0,4,4,0,799.98,839.42,566.04
7778,bc1p9xgey0n7pdwznfknt4d5k7wg380ml283wzszyah9j4tar2mrcr3qlhn0gy,1039806.0,1039806.0,0.0,100.0,0.0,3,3,0,805.52,841.78,590.37
7779,bc1pe6neuv0tv3k8yr7kl2th5yc2lrwlzhlchxh9m7ps580qmuue20zsxafcd9,1039806.0,1039806.0,0.0,100.0,0.0,2,2,0,803.84,841.78,578.75
7780,bc1pdjjh9s9l64zgf9hcdqfynmxvrr27dxlc6mjlhvaqhn3rljgetg3sw7gsl2,1039806.0,1039806.0,0.0,100.0,0.0,3,3,0,637.54,670.26,632.03
7781,bc1prysc75ykpugzxvm3qrdy2rgpk28pkgkmddxpy5y2ywt3qjdk5dqsy5uwjc,1039806.0,1039806.0,0.0,100.0,0.0,4,4,0,452.52,814.32,413.13
7782,bc1q3xhdh525wmhcf8mtzgumws57jjjwxfwu6tu872,1039806.0,1039806.0,0.0,100.0,0.0,2,2,0,839.77,841.77,827.88
7783,bc1ppxnmnuvv7ukp9tf7g726lyv23mq6ucgshvpkqxzvwdtcppr8vu9smylmy0,1039806.0,1039806.0,0.0,100.0,0.0,1,1,0,711.92,711.92,711.92
7784,bc1plyv068ckdd78vlf9aru67elzctxde4ntljcqg3xc6vj2pjjtdvwqeehec6,1039806.0,1039806.0,0.0,100.0,0.0,2,2,0,807.17,841.78,601.83
7785,bc1pwdeslg6g4x3etldmy3yt278g3uwkrh0eyvxv43v36njnepnfhygsqg32gr,1039806.0,1039806.0,0.0,100.0,0.0,2,2,0,784.81,785.44,784.78
7786,bc1pdrchj70gwxp5h0kvfla8lspdqr2uhhr7drcmsnav6e9s08sk4rpsj6r3m0,1039806.0,1039806.0,0.0,100.0,0.0,3,3,0,835.13,841.78,795.64
7787,bc1p5hcqcx38md84lcmj2cz9z88w34ugrrew7j6rc4hzfflf4h3mnywqcw5463,1039806.0,1039806.0,0.0,100.0,0.0,2,2,0,837.25,841.78,810.32
7788,bc1pz2wgzdjrv25a42mlew8k4gn39d7ap0ur947u3u44xpta0v3zj2sqwryse4,1039806.0,1039806.0,0.0,100.0,0.0,3,3,0,289.39,572.56,221.95
7789,bc1pqatgalyhgndtmt4d882sqrz85ex29f497uqn74u88ngnkz7fm6ysze94wp,1039806.0,1039806.0,0.0,100.0,0.0,1,1,0,582.12,582.12,582.12
7790,bc1pdp7cdy04xsrj4axy0m99aw0d86p7u7sxvqxjddtw78dcusk8eu7qnnme4p,1039800.0,1039800.0,0.0,100.0,0.0,2,2,0,588.78,588.78,588.77
7791,bc1pre243zx7r4sjku4scy55tdd9eulpnqf3jykr60zqzpecpk8e0jrqvg6dhf,1039716.27275,1039716.27275,0.0,100.0,0.0,1,1,0,234.06,234.06,234.06
7792,bc1pxha5rpccmgc6xr9t0fcareyh6tt9k27g3z5mlw680d4gpk8ge83sa25yck,1039615.0,1039615.0,0.0,100.0,0.0,11,11,0,575.06,588.44,541.48
7793,bc1pm4qa4k5j8wk26q975l4e6st40gly8xgc75jyk2m9s8waly5zu6mqrrz4j4,1039538.36026,1039538.36026,0.0,100.0,0.0,4,4,0,576.93,601.51,546.23
7794,bc1p0gwamqj2000xxq2738ldzavn4rea2t4f3u3cc845c6e8yy77qtrs2q8653,1039508.41365,1039508.41365,0.0,100.0,0.0,2,2,0,783.32,841.77,435.88
7795,bc1p0rklhakvkcq9ne9z7vlgfentajzw98prlklkt39gfmpw4eexru4qm5lvl6,1039466.2269,1039466.2269,0.0,100.0,0.0,2,2,0,783.22,841.79,435.01
7796,bc1pxp6xtjp72grqj2kyezs7xzx5xdme0cz9ahfu3zdcw2h5peqjnqcq9wz6zd,1039366.69,1039366.69,0.0,100.0,0.0,2,2,0,817.88,841.78,675.72
7797,bc1p5vw9v8trk4s4f02zdwt65tlf7gppld6daz7k3fdrylyzdgs2qlzqlv68kt,1039300.47836,1039300.47836,0.0,100.0,0.0,2,2,0,522.46,526.47,519.47
7798,bc1ptn7m2ensa3xy6u79pmjvz6h04r8062h76ms5evqe78rezjcng7vs8xhtef,1038793.11,1038793.11,0.0,100.0,0.0,3,3,0,824.76,841.79,674.05
7799,bc1p6qg9sxztv3zv729fvvxg9ne8s5c3tc4j666k79qryugz6vjwjk5qp4hw49,1038475.12542,1038475.12542,0.0,100.0,0.0,1,1,0,611.65,611.65,611.65
7800,bc1pnamu2e2jy8f8ewwrze929v7256m837ap3ym4jkfcvu2rw2r3z3assjzp2k,1038434.35394,1038434.35394,0.0,100.0,0.0,12,12,0,578.84,619.84,521.11
7801,bc1p4ud4d8x608k23q33ahpxjsd4kjwfa08lazva3gxjjujc7ngvndzsl7vvn6,1038328.84045,1038328.84045,0.0,100.0,0.0,6,6,0,662.58,680.72,371.59
7802,bc1pfwt73swreqgg2x5yusjcrcv8dhd4h8v3mr9hcsug8s94w0xnzj7stkawac,1038214.181,1038214.181,0.0,100.0,0.0,2,2,0,454.4,454.41,454.39
7803,bc1p3ge5fa74dqp30v33v0gkvsc0eny3njjrj0ex4pt9fudphvel9dzstxc3ud,1038152.1265,1038152.1265,0.0,100.0,0.0,14,14,0,549.16,563.28,477.15
7804,bc1pvpwfdlvs7l52p2a6ydq4dwp0xnkhtpwfj0t4mskusggknvckhatswe2v3z,1038107.0,1038107.0,0.0,100.0,0.0,3,3,0,608.99,609.53,606.42
7805,bc1pl5mualnea9p6l3hadpgalxx6jl0yur6z639medpx0ead4z952r6su53692,1037910.83334,1037910.83334,0.0,100.0,0.0,2,2,0,670.17,791.91,649.91
7806,bc1pcyrqnchafjl7vjenv47ggxggfdg77rhyweulnj6sqdv5v93z2laqw34zu4,1037881.50996,1037881.50996,0.0,100.0,0.0,26,26,0,536.0,630.02,496.58
7807,bc1p938wx6uas07t9qw3j66n5yqnnmkcy5f9ynd77kevuzv3lq4t988q2gvzhy,1037767.2,1037767.2,0.0,100.0,0.0,2,2,0,835.61,841.78,798.47
7808,bc1p3mzf8r66p5qjrsuwew5s23ss997jpytsq3cuuxt8ya3ch2a3aq6sf87xpm,1037066.85813,25132.0,1011934.85813,2.4234,97.5766,3,2,1,106.63,674.77,93.14
7809,bc1pcw6cehcv5y09vjmkkl23pw8wm6fqy2gszuqacpx2tj4hfwagfsvsvhg2z6,1036542.4914,0.0,1036542.4914,0.0,100.0,1,0,1,26.03,26.03,26.03
7810,bc1qlvcjzert3uq9n3p3n57x08jzvx06t3ntdu8sph,1035398.24,1035398.24,0.0,100.0,0.0,3,3,0,760.51,841.78,262.49
7811,bc1pz8zjrdhpw7zymm6jtnql6hjzfaj4efwjndg8twrn3pze6ds6xzvq9psn53,1035000.0,1035000.0,0.0,100.0,0.0,7,7,0,578.54,668.36,556.97
7812,bc1pp0cksfuq55r005kq0tpykqkea85m5tt6efwk2pmfag7ynzfek2cs9nw9fa,1034806.0,1034806.0,0.0,100.0,0.0,3,3,0,821.41,841.78,691.73
7813,bc1p3j7tnr657w9mh02pxkva4efd4h23r04t0tlkfqgthc4xutfv7drsuf8x3r,1034365.08334,1034365.08334,0.0,100.0,0.0,2,2,0,703.86,703.96,703.86
7814,bc1pdd40300k4epgtujjmxyyjf5aajfejteyfhlkfw2xcq89hhshsuhszxsswf,1034209.83,1034209.83,0.0,100.0,0.0,2,2,0,611.19,611.19,611.18
7815,bc1pcvd45h2n0p36qft2ruh26223q4zh9l6fch8kgjwhfku0sqquuvrqupyp5e,1034049.80177,1034049.80177,0.0,100.0,0.0,56,56,0,697.68,782.29,226.22
7816,bc1pngrvduuwzwtvjrhz9cqkx0fypnhqx46cnjpz7skavuldsf8fn5dsghu7gj,1033895.6183,1033895.6183,0.0,100.0,0.0,6,6,0,785.31,816.39,286.39
7817,bc1pey3nhmp8nv43vfmd7k4vyxhkgmpt5xak4lr8hlfgczxnl23r839stul56u,1033786.6,1033786.6,0.0,100.0,0.0,11,11,0,800.82,800.82,800.8
7818,bc1p78qgw6hqn98tq96equu754vyvmmgc8tjxanur5nwenqjxacjamcqceaylh,1033421.30451,1033421.30451,0.0,100.0,0.0,4,4,0,494.72,577.78,416.83
7819,bc1pvlr2gfzyyrv2j5y9myg5qxqna6rnz3q6l4eh0gxlaauxyz6srstsdpegd7,1033208.957,1033208.957,0.0,100.0,0.0,2,2,0,766.69,841.78,300.76
7820,bc1pufm2plr4yh3pdj6k76g92hjt2nrmrpy0mxg0h4t2t437w55s42qszas3rr,1033157.25,1033157.25,0.0,100.0,0.0,6,6,0,599.51,792.76,332.62
7821,bc1prxqdsnv2akttxkw9q5epwjzc3485pyc6skz06q7jslrycya0dusshjfstz,1032948.68055,1032948.68055,0.0,100.0,0.0,69,69,0,584.62,772.23,300.66
7822,bc1pa4l63gasxdmwdxcrt6vtcte88llw47zyvnpv6vl8w6tmyn3e79eq8e3q2a,1032833.56236,1032833.56236,0.0,100.0,0.0,2,2,0,443.09,443.1,443.08
