lapide,address,dog,utxo_count,posicao_residencial,airdrop,assinou,direito,x_m,z_m
L03886,bc1p9swhzzhdan8xk62s4835n5djyp53kcfd63nrnur3eha6rt75xywqrgx9f0,108.0,1,71472,0,0,licença paga + mint do deed = lote no anel de expansão,-6708.45,-2346.1
L03887,bc1p8zc428qnclqk6nzlkftal539096mjm50jfuafvnge0a9dzdekhhsldqm6a,108.0,1,71473,0,0,licença paga + mint do deed = lote no anel de expansão,-6707.99,-2347.53
L03888,bc1pdu0q8x0zuw8uxr8ehqax0xz2wu0zs0f0h66vztazdw6y5ddx557sztx0kr,108.0,1,71474,0,0,licença paga + mint do deed = lote no anel de expansão,-6707.52,-2348.95
L03889,bc1patj6tgwrr7gj8h4vjs0sk8l44tsjmgzzkz4txsp5f8yh2jepz97sdln0hc,108.0,1,71475,0,0,licença paga + mint do deed = lote no anel de expansão,-6707.06,-2350.38
L03890,bc1pp9mc35neygxd8crh6avz6q5k35u3e2prfc8m8a9huw898sw6glpq4xr5ge,108.0,1,71476,0,0,licença paga + mint do deed = lote no anel de expansão,-6706.6,-2351.81
L03891,bc1pghyrlfyxjjrrrfe724raqz0uk8jd3g6unpkwq5kgmlkc63za979s2kl0qe,108.0,1,71477,0,0,licença paga + mint do deed = lote no anel de expansão,-6706.13,-2353.23
L03892,bc1pd063dcy7x02f4238t7cnkzksj6g4268h2mr5yjgquadgy9897wjqp3f60a,108.0,1,71478,0,0,licença paga + mint do deed = lote no anel de expansão,-6705.67,-2354.66
L03893,bc1pqrccpp4d5jl4fjzpsazfaxq6l6hs87k6wx4h2858ntvf955afq0q4hjgvc,108.0,1,71479,0,0,licença paga + mint do deed = lote no anel de expansão,-6705.21,-2356.09
L03894,bc1pr6cuzmr5jhzznctd39vrctq72hmsd3tfrhx8t92n8qha58cddvtqup9y7j,107.8182,1,70866,0,0,licença paga + mint do deed = lote no anel de expansão,-6704.74,-2357.51
L03895,bc1plp2nqymvewlgcv3r6um0qnxu7q3uf4mp73rs0zxm7drzuswpzacs5wyt4a,107.61,1,70457,0,0,licença paga + mint do deed = lote no anel de expansão,-6704.28,-2358.94
L03896,bc1pysvny4y9205tv3hhvu8lphsg9m7aykr6ld46qp5hrzkunr7num3qyk0j3p,107.59,1,74466,0,1,licença paga + mint do deed = lote no anel de expansão,-6703.81,-2360.37
L03897,bc1pmer9eg069jc6j2s7larkgsnjtrtcd8ys224hc5ap95lvsgehv4aqt6qk5t,107.26094,1,75093,0,0,licença paga + mint do deed = lote no anel de expansão,-6703.35,-2361.79
L03898,bc1plajg3r2chczvecm0zz8gtut0ywpunrgvel4dhs4qzmelw9jatnfsvn6r0u,107.0232,1,71041,0,0,licença paga + mint do deed = lote no anel de expansão,-6702.89,-2363.22
L03899,bc1px3krspzw85a92tyfqlmrl6rsyget7etj85fcw2xj9jpekxaa2dfs90ujwv,106.6,1,74539,0,2,licença paga + mint do deed = lote no anel de expansão,-6702.42,-2364.65
L03900,bc1py834cn3fqgyvm77epft57ckqc93f3lzfef03jhmy4h9rqnacwgws2xarhr,106.36362,1,70420,0,0,licença paga + mint do deed = lote no anel de expansão,-6701.96,-2366.07
L03901,bc1p893useyseedqkxfy9ytvs7uty8zpaprx8jtgmcmzwffhcchvrnsqlnksr8,106.03941,1,72361,0,0,licença paga + mint do deed = lote no anel de expansão,-6701.5,-2367.5
L03902,bc1pl99fdmn3dq60sva5g0hsekvucfrcd20sf74thydcpxc74pkk8elqj627u4,106.02,1,70417,0,0,licença paga + mint do deed = lote no anel de expansão,-6701.03,-2368.93
L03903,bc1pkmpzj7chvsg63f0xtvt760z44w4ytrmyj52ty0rev7fr4a0hxfms9jsn2d,106.0,1,70311,1,1,licença paga + mint do deed = lote no anel de expansão,-6700.57,-2370.35
L03904,bc1pxpdymgkd6gka3z5fquum5j47mlkd7h8z9at55y4eqr3a9xwmcnrske0455,106.0,1,70324,1,1,licença paga + mint do deed = lote no anel de expansão,-6700.11,-2371.78
L03905,bc1phcf0mlgjcdnzj6wn364xwa5leltf238l6u2a9juajgg39y7q8dssy96hs3,106.0,1,70325,1,1,licença paga + mint do deed = lote no anel de expansão,-6699.64,-2373.21
L03906,bc1pt0tp57a0rycy4qxf4u4y7hjqxyeujf0c3gqrrpxn6pcp6kcrysvqku5w4h,106.0,1,70326,1,1,licença paga + mint do deed = lote no anel de expansão,-6699.18,-2374.63
L03907,bc1pt2gkysak2nk5sk7unfr6s368nddkg03hpqud0mzph9uhc57fxcfspkhv2d,106.0,1,70386,1,1,licença paga + mint do deed = lote no anel de expansão,-6698.72,-2376.06
L03908,bc1pn2dxlr0u4p5m2kg8phsp9286j493sadkxkwxylz7pp5kmrnlw87sn7zthj,106.0,1,70387,1,1,licença paga + mint do deed = lote no anel de expansão,-6698.25,-2377.49
L03909,bc1pyczhuj0zukjelf5ucckpg7u0c6zxtvl390ndfjp2qqek343h5p7sqnj8an,106.0,1,70436,1,2,licença paga + mint do deed = lote no anel de expansão,-6697.79,-2378.91
L03910,bc1pmvrvdfy8pyhcta2v0urg2mwfdzgdyj6vtujrr99ck8su53q2mdyqeq57pz,106.0,1,70649,1,1,licença paga + mint do deed = lote no anel de expansão,-6697.33,-2380.34
L03911,bc1p8gu6rwvcaurhq6qlpw93nke7dxjy5420cqd8csfz8alx0llcagkqae93uu,106.0,1,70820,0,0,licença paga + mint do deed = lote no anel de expansão,-6696.86,-2381.77
L03912,bc1phpew2v9j4uudx4p0jw0pkjvvykn5amq8pm80lrqqh0h9x6hx8ymq4tswvg,106.0,1,70828,0,0,licença paga + mint do deed = lote no anel de expansão,-6696.4,-2383.19
L03913,bc1pgk4meg5flv6m4j22uf0u0yqwkcrwzukta8jvzhrvmvamuemnuecsfutjmd,106.0,1,72322,1,1,licença paga + mint do deed = lote no anel de expansão,-6695.93,-2384.62
L03914,bc1px8t4z6tj445j0pjezcwsqlhzfsg97d2w3727paghpavwdp7he78sw5pujg,106.0,1,74344,0,1,licença paga + mint do deed = lote no anel de expansão,-6695.47,-2386.05
L03915,bc1pxnakwcavku6x0skf7vv9ylkk2ts0ufsfl75za97z630dscdvwjzswn7seg,106.0,1,74385,1,2,licença paga + mint do deed = lote no anel de expansão,-6695.01,-2387.47
L03916,bc1pgd2gg5w38jfzhfwns9yj8hpjd02knla8p0ez7gdxkx60jhyaa3ns8aua4h,106.0,1,74749,1,1,licença paga + mint do deed = lote no anel de expansão,-6694.54,-2388.9
L03917,bc1pfw9c9gf6ncqvr2gtzl3vc3dddx5c5czx4wrdnjf9ty3t2rxhpzlsthwwjg,106.0,1,75112,1,2,licença paga + mint do deed = lote no anel de expansão,-6694.08,-2390.33
L03918,bc1p6ufvy7m66dxtyfn3al4lvx5q9q4xcqsgsz8tm2yksfa9anmgpf0shk9c0l,106.0,1,75227,1,1,licença paga + mint do deed = lote no anel de expansão,-6693.62,-2391.75
L03919,bc1pc3hwkyzy8k2egryfsm74rn3yyhruvpfnjfn6t40mfznksm3tdvsqh6hhdv,106.0,1,75329,1,3,licença paga + mint do deed = lote no anel de expansão,-6693.15,-2393.18
L03920,bc1pfec2s9asdzv4a98dsrj423c8sthp7gymtjc7zjm0uaew5wrkzktstznfwh,106.0,1,75521,1,1,licença paga + mint do deed = lote no anel de expansão,-6692.69,-2394.61
L03921,bc1pu9z0p3tewtsyzs5z4lgscthc2up2ul64zz8nm68wnjs46dhl9txse5dnkx,105.78865,2,77176,0,0,licença paga + mint do deed = lote no anel de expansão,-6692.23,-2396.03
L03922,bc1pupdktlmtpmr534enn3nwc7aj3a3dnker45hnytaqn4udagm8nzls9lech6,105.67,1,74354,0,0,licença paga + mint do deed = lote no anel de expansão,-6691.76,-2397.46
L03923,bc1qmmkuyjr4x8qjecgs55xhsstmjpyxc4gl6lx998,105.66033,1,74534,0,0,licença paga + mint do deed = lote no anel de expansão,-6691.3,-2398.88
L03924,bc1pkvpxgu4g8lt9xq7vtusx7lqxkumcwemfc8fjvssg4u8vpuzg45lsf2yp95,105.45454,2,70340,0,0,licença paga + mint do deed = lote no anel de expansão,-6690.84,-2400.31
L03925,bc1pvvuv5v85fy2ayjfcny8nc0gucmxlukfd43upjy9u9wpzpx0gr6sqvn77lc,105.41102,1,72506,0,0,licença paga + mint do deed = lote no anel de expansão,-6690.37,-2401.74
L03926,bc1pjvjngz5my2h2segfaydm5xz5ghek5aa7z49h5n5t9lmfcm0uk8sqdm6m9d,105.2148,1,75052,0,0,licença paga + mint do deed = lote no anel de expansão,-6689.91,-2403.16
L03927,bc1pywctvm4unldxr9mrvfmuu72dhyjsyw3dx3gxsk43g6j7rmjw2e2sfmme2y,105.0,2,70341,0,0,licença paga + mint do deed = lote no anel de expansão,-6689.45,-2404.59
L03928,bc1ppfjewqe9srnqt6js7cuf6ltvvahzcsus8emt4fun4gvmnq9exftqpzuljh,105.0,1,70863,0,0,licença paga + mint do deed = lote no anel de expansão,-6688.98,-2406.02
L03929,bc1prqgd2csqk0ctfzpkttqwq6q2tk64ahvkg8rv2r0qlnk6qtxr8fvszfrpm2,105.0,1,70864,0,0,licença paga + mint do deed = lote no anel de expansão,-6688.52,-2407.44
L03930,bc1plr6vcrvd0jvw0sqggkg5v8cej59sp62jh5vmgzh2swfnecdz4uzq6pzsmh,105.0,1,70865,0,0,licença paga + mint do deed = lote no anel de expansão,-6688.05,-2408.87
L03931,bc1pp0tgrkuslpqxg6ccqv62r3xxvs9ms6drqvrcfd8lqj7dgyklhw6qalytmm,105.0,1,70869,0,0,licença paga + mint do deed = lote no anel de expansão,-6687.59,-2410.3
L03932,bc1qa85kwu3axj6tfpzpft9wfrq23qqy4guympdukc,105.0,1,70870,0,0,licença paga + mint do deed = lote no anel de expansão,-6687.13,-2411.72
L03933,bc1pxhkh4kew7nh0z7z5rv0jxe0keug2p3zgwltcs6rxszvelvt7rp0qk37y9h,105.0,1,70871,0,0,licença paga + mint do deed = lote no anel de expansão,-6686.66,-2413.15
L03934,bc1p9fq79xr24wh73m4rvk4c50qj7sqd3gzjapsexq977a8cganm0p6s46yaam,105.0,1,70893,0,0,licença paga + mint do deed = lote no anel de expansão,-6686.2,-2414.58
L03935,bc1py2aa6a65rthw80snzlv94j0fwumvlk7gl50vk4tj09clp74efuuqmhfrc6,105.0,1,71007,0,0,licença paga + mint do deed = lote no anel de expansão,-6685.74,-2416.0
L03936,bc1pu94k9efmkgspch9dj3w9yshnt7vdclsw9rx4wxwhdgxavm0qjhzqzdxpqr,105.0,1,72296,0,0,licença paga + mint do deed = lote no anel de expansão,-6685.27,-2417.43
L03937,bc1pzhs0gpchr0q2segmvwsv0atxu7z64u8wrmz4hj4hvvvzw8lh347q0f23xv,105.0,1,72297,0,0,licença paga + mint do deed = lote no anel de expansão,-6684.81,-2418.86
L03938,bc1p7zupvxgpxu4a0lgtexeddqcgnwjlk4ulte9ujaevzxwhspscrjeq4wkxws,105.0,1,72298,0,0,licença paga + mint do deed = lote no anel de expansão,-6684.35,-2420.28
L03939,bc1pcnvqnwjatxt6dxrfkuccl8gxm200p4u5kn4d77ksh56z4hjur07qlgqqtk,105.0,1,72299,0,0,licença paga + mint do deed = lote no anel de expansão,-6683.88,-2421.71
L03940,bc1pmhmfpyskknuna6m8txx5vkkn4tv56kkhq0rynyarv8taf5wcnxrsw979vn,105.0,1,72300,0,0,licença paga + mint do deed = lote no anel de expansão,-6683.42,-2423.14
L03941,bc1pl53mr3yd9f74r5dlavy490wu7letl89zzg5yn284fv2kh5c8lpvq0je0sn,105.0,1,72301,0,0,licença paga + mint do deed = lote no anel de expansão,-6682.96,-2424.56
L03942,bc1p2tc9zrfvpll8xcfck6rjpd2n9pnafup09remzrtxm4c0z4l668cs95sqkn,105.0,1,72302,0,0,licença paga + mint do deed = lote no anel de expansão,-6682.49,-2425.99
L03943,bc1ppuhe8nrmv4va457dqtq2xq8hu32ws8hy8ftjk60vkqdwxwh8kufst3p4yp,105.0,1,72303,0,0,licença paga + mint do deed = lote no anel de expansão,-6682.03,-2427.42
L03944,bc1ptf64egxhwk865zqfw9rjd7ku88uyvpv8rju6sl6hhfq0vzgndu7sue3mlx,105.0,1,72304,0,0,licença paga + mint do deed = lote no anel de expansão,-6681.57,-2428.84
L03945,bc1ptpqqjvmcarwmyke6nu9e8qha257duzt43h7qk05xt6r6pfndz79st0y5c4,105.0,1,74514,0,1,licença paga + mint do deed = lote no anel de expansão,-6681.1,-2430.27
L03946,bc1pd99ckq0cnqhzx800jentavrghzr4feyfq5hfzwp20tpc44wk6qqsldnksp,105.0,1,75224,0,0,licença paga + mint do deed = lote no anel de expansão,-6680.64,-2431.7
L03947,bc1p7mmwmd9cewd94qp39gg6q5a30lvg3f80q6z6cr794jzfrg4wqqrqx47gkp,104.44506,1,75200,1,6,licença paga + mint do deed = lote no anel de expansão,-6680.17,-2433.12
L03948,bc1py45kcmsezuuwxu2yax6gdz9pvkgepsfjmrtgp5hhaagrwktq9ves03fvlc,104.41921,1,74560,0,0,licença paga + mint do deed = lote no anel de expansão,-6679.71,-2434.55
L03949,bc1pe2h7hgp3gq6lad0w24kcdqghue08dk9djcqyyettl4m9zgwhxepsg34q69,104.16667,1,70911,0,0,licença paga + mint do deed = lote no anel de expansão,-6679.25,-2435.98
L03950,bc1pw5vgq22wt4h2ajh87y3cwuzczffe8y7yf0m7082mhn7qsjn9h3rq569ktr,104.16667,1,70912,0,0,licença paga + mint do deed = lote no anel de expansão,-6678.78,-2437.4
L03951,bc1pzchfgj5wh790hea59mqegwmsx7zxpw90mlr2hwqqpha7m73wq97qrsu62z,104.16667,1,70913,0,0,licença paga + mint do deed = lote no anel de expansão,-6678.32,-2438.83
L03952,bc1pnv39zfzdxs2wldr9dn06ggg4lmsu96aaydcpkvecvdz4pjr5lvrq0vpdpf,104.16667,1,70914,0,0,licença paga + mint do deed = lote no anel de expansão,-6677.86,-2440.26
L03953,bc1p6mnx9aqdt707ysfkvsnsymunvhydzg6q90z083pjjkx227293a8s948u05,104.16667,1,70915,0,0,licença paga + mint do deed = lote no anel de expansão,-6677.39,-2441.68
L03954,bc1pel37uelmfu5fquwm29589kdgeetaegrr7235aqygg46rm7cc208srh7x5c,104.16667,1,70916,0,0,licença paga + mint do deed = lote no anel de expansão,-6676.93,-2443.11
L03955,bc1pdfut3t4sw9r7pyakg4v08pepszztg4y5y83jz7r3pspxc32v58xq6787cc,104.16667,1,70917,0,0,licença paga + mint do deed = lote no anel de expansão,-6676.47,-2444.54
L03956,bc1pl2vvwlxsjwc5ye7zaxw0ehkmaam7t90n5fc22vgvjw67glhgysms0v7sza,104.16667,1,70918,0,0,licença paga + mint do deed = lote no anel de expansão,-6676.0,-2445.96
L03957,bc1pjj3767qwjkqgtkua7a0esxg80409k326t88rha5sll7ms84za70sxafecm,104.16667,1,70919,0,0,licença paga + mint do deed = lote no anel de expansão,-6675.54,-2447.39
L03958,bc1p0xtq2qf4p8qqsg0rtdqz88dkja7dxt7f5y50j4svyx968sncm5esw400xv,104.16667,1,70920,0,0,licença paga + mint do deed = lote no anel de expansão,-6675.08,-2448.82
L03959,bc1paagmap8h4jkmqc7rg7k7l8d6pe9ytkd5znkyp0whuagz0zhswqasl8ksym,104.16667,1,70921,0,0,licença paga + mint do deed = lote no anel de expansão,-6674.61,-2450.24
L03960,bc1pl8dsexmrhjry4ajlrjg9flgnqzrpvks5syqejw6q62cpe06nzevs42qppg,104.16667,1,70922,0,0,licença paga + mint do deed = lote no anel de expansão,-6674.15,-2451.67
L03961,bc1pe4w0g32dmnrk4wlk39pm5k4gqveywyvy6rw7ztcr9a0y5nlh9w6qavkyhn,104.16667,1,70923,0,0,licença paga + mint do deed = lote no anel de expansão,-6831.99,-1936.74
L03962,bc1pmz2wg9q5unlq0v7r4vfmtph27sng6mtm75d00v9g5gle8087y75sgvm7rn,104.16667,1,70924,0,0,licença paga + mint do deed = lote no anel de expansão,-6831.53,-1938.17
L03963,bc1phxsmz57h4fs6zyrmlk7uk7ef5g9lry7vnpdtqd0gevumhynrhjzs3zhjdx,104.16667,1,70925,0,0,licença paga + mint do deed = lote no anel de expansão,-6831.07,-1939.6
L03964,bc1p0l0ugrynh2kghe8vmda39s66kln0dk9ev4duy5qxqedw83jlvuwsc7hsyj,104.16667,1,70926,0,0,licença paga + mint do deed = lote no anel de expansão,-6830.6,-1941.02
L03965,bc1phhqssv38spd6vyjdzkzndqhq6rtnwmswvnc7nsl8g06az473mh6sen0wvx,104.16667,1,70927,0,0,licença paga + mint do deed = lote no anel de expansão,-6830.14,-1942.45
L03966,bc1pnft8mm9ransps6wfz478ygyralanfw55s37m72fzny9vrqp2pvzsfmvymf,104.16667,1,70928,0,0,licença paga + mint do deed = lote no anel de expansão,-6829.68,-1943.88
L03967,bc1ph3khq0q0fxgwpe9gr0kadxhn3y7h25r6urap8n0qq273fnvel8lq74dxgc,104.16667,1,70929,0,0,licença paga + mint do deed = lote no anel de expansão,-6829.21,-1945.3
L03968,bc1pcfu4rgs4zst7yflxhmkyqh9puew4zmrrle5dwu8ne2ckceqt5shsml6u6c,104.16667,1,70930,0,0,licença paga + mint do deed = lote no anel de expansão,-6828.75,-1946.73
L03969,bc1pmrgcmj5rxv8wkglw6f9uv8fmg3z5mylr632dfuutdd0metwsfhxqs7u6xr,104.16667,1,70931,0,0,licença paga + mint do deed = lote no anel de expansão,-6828.29,-1948.16
L03970,bc1pjevxr6h0alpy4j08yczfp9jxq494vg5rzkwrmy3xzu4gfcfuawsq6ckfas,104.16667,1,70932,0,0,licença paga + mint do deed = lote no anel de expansão,-6827.82,-1949.58
L03971,bc1pvuhvulr0m0lf2ezdymype88ez9lfzhfk40vdg826j8pz20ya5egsnql0kd,104.16667,1,70933,0,0,licença paga + mint do deed = lote no anel de expansão,-6827.36,-1951.01
L03972,bc1p4w0snea466ga4xkd5k2r9ka9jsks0lwn8rzyjnpzz8h8cjwku6as0tn3p3,104.16667,1,70934,0,0,licença paga + mint do deed = lote no anel de expansão,-6826.9,-1952.44
L03973,bc1p2cc9fwvu7pq59ka2ltjzla8eguwt2fzmapac5dm9r6thstd0klsscjygp7,104.16667,1,70935,0,0,licença paga + mint do deed = lote no anel de expansão,-6826.43,-1953.86
L03974,bc1pd5v505ejt4gc8eawrxvkjqwq0zvkct9rlh3krg4thw82yuxqsqjqqj7rkf,104.16667,1,70936,0,0,licença paga + mint do deed = lote no anel de expansão,-6825.97,-1955.29
L03975,bc1pem9mdy75lenfxrk6n0q885z3thct9ez5v069lqnnnn3y2uwfpsxsas0k29,104.16667,1,70937,0,0,licença paga + mint do deed = lote no anel de expansão,-6825.51,-1956.72
L03976,bc1p0r2mu9hgczw3g45whxn28ncqrseq3xa64xfee6shasdu9cme74us5tqshn,104.16667,1,70938,0,0,licença paga + mint do deed = lote no anel de expansão,-6825.04,-1958.14
L03977,bc1pm8qw6n60dw7zk9nzqzz58hf8uges3aqydvqq8u3y0lsj4e4r6ulqq9zj0q,104.16667,1,70939,0,0,licença paga + mint do deed = lote no anel de expansão,-6824.58,-1959.57
L03978,bc1p9fqtf9rry9hsjlrtxsras3ynzrz4shwh4xet97crp6zx4wjwvn5s96gzsg,104.16667,1,70940,0,0,licença paga + mint do deed = lote no anel de expansão,-6824.12,-1961.0
L03979,bc1pwdvklsmfz3kae6qc3dtde75tv0dptvgavqcvu6qcnvltt9uf4asqacx2ld,104.16667,1,70941,0,0,licença paga + mint do deed = lote no anel de expansão,-6823.65,-1962.42
L03980,bc1pnx65ekyz5cfyr099jn5ft24rlnfv6zq9r5hdns9lgcv7ccfexusq74c5e7,104.16667,1,70942,0,0,licença paga + mint do deed = lote no anel de expansão,-6823.19,-1963.85
L03981,bc1pgvcz6yxy534u8unk48x0d3un03k3t6guvm5jz6yeetejucuw29dsd0wen2,104.16667,1,70943,0,0,licença paga + mint do deed = lote no anel de expansão,-6822.72,-1965.28
L03982,bc1p5jhjwv7vnrppfktegu6cznex7u4c86h098rp2xxfwdrn2whpcv2qnld8kf,104.16667,1,70944,0,0,licença paga + mint do deed = lote no anel de expansão,-6822.26,-1966.7
L03983,bc1plh2zguk4l2jk05aadz84jzxw0un4wruqfz0qt8xs45uk4he7n9aqhrduup,104.16667,1,70945,0,0,licença paga + mint do deed = lote no anel de expansão,-6821.8,-1968.13
L03984,bc1p9rugd7huc90tapu3dp273utskzpva77vls5ja8a6fx3kz8mfac6ssr7f0y,104.16667,1,70946,0,0,licença paga + mint do deed = lote no anel de expansão,-6821.33,-1969.55
L03985,bc1p2lhc6fkpt6s4nhgy3fa3cxr9dl60xmn0wz0fxlqg8rzwpuf0prhskm48y5,104.16667,1,70947,0,0,licença paga + mint do deed = lote no anel de expansão,-6820.87,-1970.98
L03986,bc1plvhyvwmzd4y6accnla6z84c8pazg6mls4wv7ntrap5ypv6r6m5js5d077m,104.16667,1,70948,0,0,licença paga + mint do deed = lote no anel de expansão,-6820.41,-1972.41
L03987,bc1p5k3tt2ra0d03ahenjm6mv2j8p4zvwrsae7q95dtay25l6fuzv8ysdr386j,104.16667,1,70949,0,0,licença paga + mint do deed = lote no anel de expansão,-6819.94,-1973.83
L03988,bc1p6zrkpu907hpnzr9x0vf2cf347kw9f2haewhmtq8pkd646r46dx9qaklq6n,104.16667,1,70950,0,0,licença paga + mint do deed = lote no anel de expansão,-6819.48,-1975.26
L03989,bc1pdn7r0sflq7zl0s8ye2jkrppa58d65l8frzx5x3caedsv4lpmwgzqld25xd,104.16667,1,70951,0,0,licença paga + mint do deed = lote no anel de expansão,-6819.02,-1976.69
L03990,bc1p4g9pz38v3vgssj02k6n7xdhq62j2ssq9e4vrrl47yd8r7arvtc4s9mzfl3,104.16667,1,70952,0,0,licença paga + mint do deed = lote no anel de expansão,-6818.55,-1978.11
L03991,bc1p8h38amvnpsyxpv9jek9x6udvdk54v4wtazgpfgffxdeql2dfrknq6w8vtj,104.16667,1,70953,0,0,licença paga + mint do deed = lote no anel de expansão,-6818.09,-1979.54
L03992,bc1p9guqaaretvs8zm6sx677dm5r8876l9nd9cec228gymjy8tcqem3qd8s4q3,104.16667,1,70954,0,0,licença paga + mint do deed = lote no anel de expansão,-6817.63,-1980.97
L03993,bc1pq934upuy286q63ccf3gv39hgh0502ltja0jqxnrxhj5gwzpd0xhs2cft4t,104.16667,1,70955,0,0,licença paga + mint do deed = lote no anel de expansão,-6817.16,-1982.39
L03994,bc1px8u5xe4mayz9cmmh8ztrwyr2vszegghfqr7j0lnghuaf7eryxsdsl5j7sr,104.16667,1,70956,0,0,licença paga + mint do deed = lote no anel de expansão,-6816.7,-1983.82
L03995,bc1p3ky2uvq3yexlc7qxyrcluzr7anxmnpe8ygws0z67vsf3c8mmuclq7xjup4,104.16667,1,70957,0,0,licença paga + mint do deed = lote no anel de expansão,-6816.24,-1985.25
L03996,bc1pgagepws8lqkq37k90ccdpnwrlfv4teyd4azpeh9cgeq69faw2zwsc6h0sf,104.16667,1,70958,0,0,licença paga + mint do deed = lote no anel de expansão,-6815.77,-1986.67
L03997,bc1pyl6mn64t8f0fdz5h2nyn3elg6sydw2hrlp4vfu6hewhl6975rays4lyww8,104.16667,1,70959,0,0,licença paga + mint do deed = lote no anel de expansão,-6815.31,-1988.1
L03998,bc1p6zd59d604d8cg44f2w0pcy68r34fr0r29ssn4stg6gz5fzvj2hsq55vyu5,104.16667,1,70960,0,0,licença paga + mint do deed = lote no anel de expansão,-6814.84,-1989.53
L03999,bc1phwvgp45k2xy0rdq0lj03jx95uzk8dvxklvx904rx8u4h9xwm0ftsnd9fa7,104.16667,1,70961,0,0,licença paga + mint do deed = lote no anel de expansão,-6814.38,-1990.95
L04000,bc1pmqhwq8tdz3gvjm6rtfr0zkxamjkmvgklhwfgjnw2p9pdt6cdas5qc7rkqy,104.16667,1,70962,0,0,licença paga + mint do deed = lote no anel de expansão,-6813.92,-1992.38
L04001,bc1pakfjcfg4c5rrp26qp545nguglwc67apsjskz4ruunu7xq4t8h7dq3h2nav,104.16667,1,70963,0,0,licença paga + mint do deed = lote no anel de expansão,-6813.45,-1993.81
L04002,bc1pwllkvdehncat334ppc6cpjkfjq5g03qtcxs4r375kxhj4e7lwk0q6t8slq,104.16667,1,70964,0,0,licença paga + mint do deed = lote no anel de expansão,-6812.99,-1995.23
L04003,bc1p2pu800w3kgtj0ggtng4eu8jjtkv30hgks079te6cfdc8uvu4gsfqsgv3sg,104.16667,1,70965,0,0,licença paga + mint do deed = lote no anel de expansão,-6812.53,-1996.66
L04004,bc1pttkxgu0h722ug5hndxfxgnj20qmumu2g6yacwstzmv34gmy9uymqt6m57w,104.16667,1,70966,0,0,licença paga + mint do deed = lote no anel de expansão,-6812.06,-1998.09
L04005,bc1pv0s7tklywydfq0mylvzt03kz789ad2ypekef4m2y2pwxqj3uw5gscsm42f,104.16667,1,70967,0,0,licença paga + mint do deed = lote no anel de expansão,-6811.6,-1999.51
L04006,bc1p7my487phmc496vfkphzh5882m537ka5ymztzx53wxdry36yyjlwqdx8yty,104.16667,1,70968,0,0,licença paga + mint do deed = lote no anel de expansão,-6811.14,-2000.94
L04007,bc1p350kpjmd2ernryuqrc7vvmmyx8q3jj55mrdh9933csr7yntn8kaslsp94l,104.16667,1,70969,0,0,licença paga + mint do deed = lote no anel de expansão,-6810.67,-2002.37
L04008,bc1p3gn34m0hrkfey740knv9w56v3v32cgchjarfrl75z08udm5m3rhsztwk85,104.16667,1,70970,0,0,licença paga + mint do deed = lote no anel de expansão,-6810.21,-2003.79
L04009,bc1pwvs6fwz99pckk3qrqtsa5myjrrq5tazlc6n6pxzzy4lffp94v7hq0f59vv,104.16667,1,70971,0,0,licença paga + mint do deed = lote no anel de expansão,-6809.75,-2005.22
L04010,bc1p6uvjkr8hrvvktkaugcy7na9sqdjnprelv5weyjg5csnnd7w4pw3s58trts,104.16667,1,70972,0,0,licença paga + mint do deed = lote no anel de expansão,-6809.28,-2006.65
L04011,bc1pzahjgxhwzz4nm0net3rwzuv7gx8e7dj6usy3pvtqhfx6n74cxn5qddylvg,104.16667,1,70973,0,0,licença paga + mint do deed = lote no anel de expansão,-6808.82,-2008.07
L04012,bc1p3x9z56qtxsu7z5eldenn5dv3aua9qvdaplxfpq42veg0kdz3xwtqskauys,104.16667,1,70974,0,0,licença paga + mint do deed = lote no anel de expansão,-6808.36,-2009.5
L04013,bc1pepkhssd92russ5tftd09yqxxetlqyhj5c8kqpqs9ptrmykd2vjuqt8gyfz,104.16666,1,70975,0,0,licença paga + mint do deed = lote no anel de expansão,-6807.89,-2010.93
L04014,bc1pf3g0d5rjdngue7te4q8mwsygdjjl4x5fyp6z694vawp3vwf5yvvs3kpg32,104.16666,1,70976,0,0,licença paga + mint do deed = lote no anel de expansão,-6807.43,-2012.35
L04015,bc1paelkw9qlza70z7gssksm42wrfzswl592gglgduwxvdcm8kk09fgsgk5hhc,104.16666,1,70977,0,0,licença paga + mint do deed = lote no anel de expansão,-6806.96,-2013.78
L04016,bc1pwaxe4d0uq6zaufypv5rlhcd3wz8teefu57sa88a8e6x6e9mmvdksug6vuf,104.16666,1,70978,0,0,licença paga + mint do deed = lote no anel de expansão,-6806.5,-2015.21
L04017,bc1pavzfza7m8heq639qfljqp9uj7jwwqx5yavwhmwpcjrzkfm6ftsdq759q9t,104.16666,1,70979,0,0,licença paga + mint do deed = lote no anel de expansão,-6806.04,-2016.63
L04018,bc1p4afpcr5j5c6gtzflz090ttmy8axd35yy69rgdcycvk8hl5l4rtxsfgnrg0,104.16666,1,70980,0,0,licença paga + mint do deed = lote no anel de expansão,-6805.57,-2018.06
L04019,bc1pg0e4mzv2c923hz6cakqsddsv79mvangpwn6y22t8xcctz63smags2z5dz0,104.16666,1,70981,0,0,licença paga + mint do deed = lote no anel de expansão,-6805.11,-2019.49
